time,logger,level,message,exception
2011-08-06 14:05:42.5052,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1108', update: False, ",
2011-08-06 14:05:42.5052,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1109 and etag ,
2011-08-06 14:05:42.5252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1109', update: False, ",
2011-08-06 14:05:42.5252,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1110 and etag ,
2011-08-06 14:05:42.5252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1110', update: False, ",
2011-08-06 14:05:42.5252,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1111 and etag ,
2011-08-06 14:05:42.5252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1111', update: False, ",
2011-08-06 14:05:42.5252,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1112 and etag ,
2011-08-06 14:05:42.5252,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1112', update: False, ",
2011-08-06 14:05:42.5252,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1113 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1113', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1114 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1114', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1115 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1115', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1116 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1116', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1117 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1117', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1118 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1118', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1119 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1119', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1120 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1120', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1121 and etag ,
2011-08-06 14:05:42.5362,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1121', update: False, ",
2011-08-06 14:05:42.5362,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1122 and etag ,
2011-08-06 14:05:42.5552,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1122', update: False, ",
2011-08-06 14:05:42.5552,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1123 and etag ,
2011-08-06 14:05:42.5552,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1123', update: False, ",
2011-08-06 14:05:42.5552,Raven.Database.DocumentDatabase,Debug,Putting a document with key: candidates/1124 and etag ,
2011-08-06 14:05:42.5552,Raven.Storage.Esent.StorageActions.DocumentStorageActions,Debug,"Inserted a new document with key 'candidates/1124', update: False, ",
2011-08-06 14:05:42.5552,Raven.Database.DocumentDatabase,Debug,Successfully executed 100 commands,
2011-08-06 14:05:42.5752,Raven.Http.HttpServer,Debug,Request #  11: POST    -   335 ms - <default>  - 200 - /bulk_docs,
2011-08-06 14:05:42.5832,Raven.Http.HttpServer,Debug,	Executed 100 PUT operations,
2011-08-06 14:05:42.7152,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,Indexing 100 documents for index: Temp/Candidates,
2011-08-06 14:05:43.0662,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1025>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1026>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1027>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1028>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1029>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1030>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1031>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1032>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1033>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1034>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1035>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1036>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1037>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1038>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1039>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1040>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1041>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1042>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1043>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1044>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1045>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1046>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1047>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1048>>",
2011-08-06 14:05:43.1702,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1049>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1050>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1051>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1052>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1053>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1054>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1055>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1056>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1057>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1058>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1059>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1060>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1061>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1062>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1063>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1064>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1065>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1066>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1067>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1068>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1069>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1070>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1071>>",
2011-08-06 14:05:43.1762,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1072>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1073>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1074>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1075>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1076>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1077>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1078>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1079>>",
2011-08-06 14:05:43.1912,Raven.Database.Indexing.Index.Indexing,Debug,"Index 'Temp/Candidates' resulted in: Document<stored/uncompressed,indexed,omitNorms<__document_id:candidates/1080>>",
